IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
18.199.146.189,443,443,true,FRA,Europe,DE,Frankfurt,319,0.78
50.112.33.254,443,443,true,PDX,North America,US,Portland,383,0.78
3.64.216.52,443,443,true,FRA,Europe,DE,Frankfurt,342,0.77
3.65.197.207,443,443,true,FRA,Europe,DE,Frankfurt,303,0.77
63.176.105.203,443,443,true,FRA,Europe,DE,Frankfurt,269,0.77
35.159.25.134,443,443,true,FRA,Europe,DE,Frankfurt,221,0.76
3.126.152.189,443,443,true,FRA,Europe,DE,Frankfurt,223,0.76
3.71.189.106,443,443,true,FRA,Europe,DE,Frankfurt,324,0.76
63.176.170.227,443,443,true,FRA,Europe,DE,Frankfurt,293,0.76
3.71.185.67,443,443,true,FRA,Europe,DE,Frankfurt,236,0.76
54.172.146.31,443,443,true,IAD,North America,US,Ashburn,324,0.76
3.70.224.232,443,443,true,FRA,Europe,DE,Frankfurt,340,0.76
3.71.21.71,443,443,true,FRA,Europe,DE,Frankfurt,367,0.75
3.68.216.232,443,443,true,FRA,Europe,DE,Frankfurt,297,0.75
3.71.87.182,443,443,true,FRA,Europe,DE,Frankfurt,394,0.75
3.71.13.166,443,443,true,FRA,Europe,DE,Frankfurt,430,0.75
52.29.213.236,443,443,true,FRA,Europe,DE,Frankfurt,243,0.75
35.90.225.198,443,443,true,PDX,North America,US,Portland,394,0.74
18.156.82.177,443,443,true,FRA,Europe,DE,Frankfurt,286,0.74
3.120.173.103,443,443,true,FRA,Europe,DE,Frankfurt,212,0.74
3.76.28.66,443,443,true,FRA,Europe,DE,Frankfurt,337,0.74
3.123.34.13,443,443,true,FRA,Europe,DE,Frankfurt,263,0.74
44.204.237.126,443,443,true,IAD,North America,US,Ashburn,368,0.73
3.71.21.219,443,443,true,FRA,Europe,DE,Frankfurt,513,0.73
3.75.190.91,443,443,true,FRA,Europe,DE,Frankfurt,362,0.73
3.76.215.126,443,443,true,FRA,Europe,DE,Frankfurt,363,0.73
3.71.15.87,443,443,true,FRA,Europe,DE,Frankfurt,494,0.73
3.64.149.104,443,443,true,FRA,Europe,DE,Frankfurt,435,0.72
52.91.13.216,443,443,true,IAD,North America,US,Ashburn,283,0.72
16.170.213.57,443,443,true,CPH,Europe,DK,Copenhagen,300,0.72
3.79.60.118,443,443,true,FRA,Europe,DE,Frankfurt,288,0.72
3.72.75.228,443,443,true,FRA,Europe,DE,Frankfurt,291,0.71
35.158.210.255,443,443,true,FRA,Europe,DE,Frankfurt,376,0.71
16.171.53.252,443,443,true,CPH,Europe,DK,Copenhagen,234,0.71
3.65.197.207,443,443,true,FRA,Europe,DE,Frankfurt,230,0.70
3.125.53.156,443,443,true,FRA,Europe,DE,Frankfurt,363,0.70
3.79.101.180,443,443,true,FRA,Europe,DE,Frankfurt,323,0.69
3.66.89.103,443,443,true,FRA,Europe,DE,Frankfurt,226,0.69
3.64.130.179,443,443,true,FRA,Europe,DE,Frankfurt,267,0.69
3.79.180.147,443,443,true,FRA,Europe,DE,Frankfurt,362,0.68
3.64.147.215,443,443,true,FRA,Europe,DE,Frankfurt,296,0.68
34.204.3.143,443,443,true,IAD,North America,US,Ashburn,253,0.67
3.75.238.19,443,443,true,FRA,Europe,DE,Frankfurt,429,0.67
3.123.21.65,443,443,true,FRA,Europe,DE,Frankfurt,261,0.67
16.170.222.107,443,443,true,CPH,Europe,DK,Copenhagen,255,0.67
3.71.196.81,443,443,true,FRA,Europe,DE,Frankfurt,252,0.66
44.197.246.216,443,443,true,IAD,North America,US,Ashburn,330,0.66
54.209.243.95,443,443,true,IAD,North America,US,Ashburn,269,0.66
3.76.203.41,443,443,true,FRA,Europe,DE,Frankfurt,347,0.65
3.121.114.166,443,443,true,FRA,Europe,DE,Frankfurt,246,0.65
52.15.193.188,8443,443,true,ORD,North America,US,Chicago,367,0.65
54.216.111.212,443,443,true,DUB,Europe,IE,Dublin,246,0.64
3.121.174.195,443,443,true,FRA,Europe,DE,Frankfurt,189,0.64
52.29.213.236,443,443,true,FRA,Europe,DE,Frankfurt,374,0.64
52.48.97.20,443,443,true,DUB,Europe,IE,Dublin,359,0.64
3.120.245.10,443,443,true,FRA,Europe,DE,Frankfurt,338,0.64
52.3.230.241,443,443,true,IAD,North America,US,Ashburn,378,0.64
18.199.83.86,443,443,true,FRA,Europe,DE,Frankfurt,219,0.64
52.29.231.213,443,443,true,FRA,Europe,DE,Frankfurt,289,0.63
3.75.180.42,443,443,true,FRA,Europe,DE,Frankfurt,419,0.63
52.59.237.169,443,443,true,FRA,Europe,DE,Frankfurt,251,0.63
63.176.105.203,443,443,true,FRA,Europe,DE,Frankfurt,327,0.63
3.76.28.66,443,443,true,FRA,Europe,DE,Frankfurt,401,0.63
18.194.38.104,443,443,true,FRA,Europe,DE,Frankfurt,277,0.63
3.68.157.79,443,443,true,FRA,Europe,DE,Frankfurt,314,0.62
34.193.164.187,443,443,true,IAD,North America,US,Ashburn,315,0.62
3.71.41.138,443,443,true,FRA,Europe,DE,Frankfurt,332,0.62
18.192.127.200,443,443,true,FRA,Europe,DE,Frankfurt,364,0.62
18.199.219.155,443,443,true,FRA,Europe,DE,Frankfurt,395,0.62
3.76.216.224,443,443,true,FRA,Europe,DE,Frankfurt,262,0.62
3.70.226.69,443,443,true,FRA,Europe,DE,Frankfurt,352,0.61
3.77.234.197,443,443,true,FRA,Europe,DE,Frankfurt,291,0.61
18.153.95.15,443,443,true,FRA,Europe,DE,Frankfurt,224,0.61
3.70.158.27,443,443,true,FRA,Europe,DE,Frankfurt,392,0.61
18.185.184.250,443,443,true,FRA,Europe,DE,Frankfurt,256,0.61
3.24.174.233,443,443,true,SYD,Oceania,AU,Sydney,316,0.61
3.76.218.197,443,443,true,FRA,Europe,DE,Frankfurt,454,0.60
63.176.147.147,443,443,true,FRA,Europe,DE,Frankfurt,372,0.60
3.72.88.105,443,443,true,FRA,Europe,DE,Frankfurt,229,0.59
18.184.234.125,443,443,true,FRA,Europe,DE,Frankfurt,381,0.59
52.19.63.175,443,443,true,DUB,Europe,IE,Dublin,321,0.59
34.243.166.170,443,443,true,DUB,Europe,IE,Dublin,338,0.58
3.79.61.116,443,443,true,FRA,Europe,DE,Frankfurt,358,0.58
3.121.222.21,443,443,true,FRA,Europe,DE,Frankfurt,350,0.58
18.185.49.12,443,443,true,FRA,Europe,DE,Frankfurt,396,0.58
3.24.174.233,443,443,true,SYD,Oceania,AU,Sydney,336,0.58
3.77.56.251,443,443,true,FRA,Europe,DE,Frankfurt,281,0.58
3.70.131.194,443,443,true,FRA,Europe,DE,Frankfurt,277,0.58
3.66.162.195,443,443,true,FRA,Europe,DE,Frankfurt,263,0.57
63.35.248.145,443,443,true,DUB,Europe,IE,Dublin,424,0.57
54.79.133.41,443,443,true,SYD,Oceania,AU,Sydney,276,0.57
3.239.160.21,443,443,true,IAD,North America,US,Ashburn,272,0.57
3.71.15.87,443,443,true,FRA,Europe,DE,Frankfurt,329,0.57
3.65.206.66,443,443,true,FRA,Europe,DE,Frankfurt,390,0.57
54.79.133.41,443,443,true,SYD,Oceania,AU,Sydney,226,0.57
3.64.147.215,443,443,true,FRA,Europe,DE,Frankfurt,238,0.57
3.120.189.49,443,443,true,FRA,Europe,DE,Frankfurt,289,0.57
3.96.161.139,443,443,true,YUL,North America,CA,Montréal,364,0.56
3.70.100.184,443,443,true,FRA,Europe,DE,Frankfurt,368,0.56
3.120.39.209,443,443,true,FRA,Europe,DE,Frankfurt,290,0.56
3.123.21.90,443,443,true,FRA,Europe,DE,Frankfurt,250,0.56
44.214.143.140,443,443,true,IAD,North America,US,Ashburn,438,0.56
3.75.180.200,443,443,true,FRA,Europe,DE,Frankfurt,348,0.55
18.197.42.13,443,443,true,FRA,Europe,DE,Frankfurt,282,0.55
52.59.213.24,443,443,true,FRA,Europe,DE,Frankfurt,285,0.55
54.203.50.194,443,443,true,SEA,North America,US,Seattle,400,0.55
3.90.69.154,443,443,true,IAD,North America,US,Ashburn,399,0.55
63.176.180.231,443,443,true,FRA,Europe,DE,Frankfurt,243,0.55
3.68.94.143,443,443,true,FRA,Europe,DE,Frankfurt,319,0.54
18.237.173.159,443,443,true,PDX,North America,US,Portland,313,0.54
3.72.10.10,443,443,true,FRA,Europe,DE,Frankfurt,444,0.54
3.79.236.5,443,443,true,FRA,Europe,DE,Frankfurt,244,0.54
54.194.240.73,443,443,true,DUB,Europe,IE,Dublin,326,0.54
44.199.232.199,443,443,true,IAD,North America,US,Ashburn,304,0.54
54.93.35.242,443,443,true,FRA,Europe,DE,Frankfurt,399,0.53
3.121.174.255,443,443,true,FRA,Europe,DE,Frankfurt,279,0.53
18.184.248.97,443,443,true,FRA,Europe,DE,Frankfurt,314,0.53
52.59.237.169,443,443,true,FRA,Europe,DE,Frankfurt,191,0.53
18.153.97.46,443,443,true,FRA,Europe,DE,Frankfurt,321,0.53
18.159.60.74,443,443,true,FRA,Europe,DE,Frankfurt,258,0.53
54.75.17.183,443,443,true,DUB,Europe,IE,Dublin,325,0.53
3.96.159.122,443,443,true,YUL,North America,CA,Montréal,334,0.53
3.70.158.27,443,443,true,FRA,Europe,DE,Frankfurt,188,0.52
18.191.88.24,443,443,true,IAD,North America,US,Ashburn,404,0.52
34.209.24.207,443,443,true,PDX,North America,US,Portland,264,0.52
3.96.159.122,443,443,true,YUL,North America,CA,Montréal,369,0.52
44.222.151.205,443,443,true,IAD,North America,US,Ashburn,252,0.52
54.216.64.87,443,443,true,DUB,Europe,IE,Dublin,312,0.52
3.85.239.44,443,443,true,IAD,North America,US,Ashburn,291,0.52
3.120.111.172,443,443,true,FRA,Europe,DE,Frankfurt,233,0.51
54.200.251.177,443,443,true,SEA,North America,US,Seattle,349,0.51
3.75.210.25,443,443,true,FRA,Europe,DE,Frankfurt,333,0.51
3.71.81.62,443,443,true,FRA,Europe,DE,Frankfurt,278,0.51
54.93.217.4,443,443,true,FRA,Europe,DE,Frankfurt,264,0.51
3.75.210.116,443,443,true,FRA,Europe,DE,Frankfurt,372,0.51
52.58.52.170,443,443,true,FRA,Europe,DE,Frankfurt,410,0.50
3.71.87.182,443,443,true,FRA,Europe,DE,Frankfurt,264,0.50
3.65.182.5,443,443,true,FRA,Europe,DE,Frankfurt,240,0.50
44.244.235.243,443,443,true,PDX,North America,US,Portland,241,0.50
3.95.230.113,443,443,true,IAD,North America,US,Ashburn,421,0.50
3.66.89.63,443,443,true,FRA,Europe,DE,Frankfurt,257,0.50
35.90.171.247,443,443,true,PDX,North America,US,Portland,273,0.50
98.80.206.202,443,443,true,IAD,North America,US,Ashburn,276,0.50
44.196.59.62,443,443,true,IAD,North America,US,Ashburn,388,0.50
44.208.22.105,443,443,true,IAD,North America,US,Ashburn,250,0.50
3.99.151.163,443,443,true,YUL,North America,CA,Montréal,327,0.49
18.153.64.172,443,443,true,FRA,Europe,DE,Frankfurt,239,0.49
3.125.49.45,443,443,true,FRA,Europe,DE,Frankfurt,365,0.49
18.199.168.3,443,443,true,FRA,Europe,DE,Frankfurt,255,0.49
52.58.31.138,443,443,true,FRA,Europe,DE,Frankfurt,247,0.49
3.76.122.135,443,443,true,FRA,Europe,DE,Frankfurt,416,0.49
34.201.128.200,443,443,true,IAD,North America,US,Ashburn,242,0.49
3.71.41.48,443,443,true,FRA,Europe,DE,Frankfurt,341,0.49
35.89.185.95,443,443,true,PDX,North America,US,Portland,253,0.49
3.79.236.5,443,443,true,FRA,Europe,DE,Frankfurt,362,0.49
3.79.96.68,443,443,true,FRA,Europe,DE,Frankfurt,319,0.48
3.79.235.22,443,443,true,FRA,Europe,DE,Frankfurt,269,0.48
52.70.195.5,443,443,true,IAD,North America,US,Ashburn,258,0.48
3.99.180.220,443,443,true,YUL,North America,CA,Montréal,246,0.48
54.195.145.136,443,443,true,DUB,Europe,IE,Dublin,366,0.48
3.71.35.238,443,443,true,FRA,Europe,DE,Frankfurt,334,0.48
44.201.8.149,443,443,true,IAD,North America,US,Ashburn,366,0.48
54.75.17.183,443,443,true,DUB,Europe,IE,Dublin,432,0.48
3.126.91.205,443,443,true,FRA,Europe,DE,Frankfurt,359,0.48
3.144.179.128,443,443,true,IAD,North America,US,Ashburn,337,0.47
44.210.141.119,443,443,true,IAD,North America,US,Ashburn,252,0.47
3.68.166.195,443,443,true,FRA,Europe,DE,Frankfurt,314,0.47
63.176.167.242,443,443,true,FRA,Europe,DE,Frankfurt,343,0.47
3.64.130.179,443,443,true,FRA,Europe,DE,Frankfurt,373,0.47
3.72.19.193,443,443,true,FRA,Europe,DE,Frankfurt,346,0.47
35.171.3.34,443,443,true,IAD,North America,US,Ashburn,411,0.47
44.193.203.168,443,443,true,IAD,North America,US,Ashburn,395,0.47
18.118.156.59,443,443,true,IAD,North America,US,Ashburn,295,0.47
18.222.46.2,8443,443,true,IAD,North America,US,Ashburn,253,0.47
3.70.225.204,443,443,true,FRA,Europe,DE,Frankfurt,399,0.47
18.194.177.18,443,443,true,FRA,Europe,DE,Frankfurt,365,0.46
34.217.137.144,443,443,true,PDX,North America,US,Portland,271,0.46
3.122.53.49,443,443,true,FRA,Europe,DE,Frankfurt,226,0.46
18.196.156.37,443,443,true,FRA,Europe,DE,Frankfurt,337,0.46
3.66.162.64,443,443,true,FRA,Europe,DE,Frankfurt,309,0.46
3.121.174.255,443,443,true,FRA,Europe,DE,Frankfurt,316,0.46
3.75.88.160,443,443,true,FRA,Europe,DE,Frankfurt,381,0.46
52.48.97.20,443,443,true,DUB,Europe,IE,Dublin,286,0.46
54.89.219.54,443,443,true,IAD,North America,US,Ashburn,358,0.46
52.57.213.254,443,443,true,FRA,Europe,DE,Frankfurt,385,0.46
3.121.74.44,443,443,true,FRA,Europe,DE,Frankfurt,296,0.46
18.185.33.37,443,443,true,FRA,Europe,DE,Frankfurt,374,0.45
3.72.21.187,443,443,true,FRA,Europe,DE,Frankfurt,358,0.45
63.176.170.227,443,443,true,FRA,Europe,DE,Frankfurt,259,0.45
44.198.162.104,443,443,true,IAD,North America,US,Ashburn,356,0.45
54.164.44.133,443,443,true,IAD,North America,US,Ashburn,334,0.45
3.120.111.172,443,443,true,FRA,Europe,DE,Frankfurt,357,0.45
3.66.167.228,443,443,true,FRA,Europe,DE,Frankfurt,312,0.45
3.71.189.98,443,443,true,FRA,Europe,DE,Frankfurt,241,0.45
52.59.203.248,443,443,true,FRA,Europe,DE,Frankfurt,315,0.44
3.66.166.131,443,443,true,FRA,Europe,DE,Frankfurt,334,0.44
3.230.207.59,8443,443,true,IAD,North America,US,Ashburn,310,0.44
44.211.225.158,443,443,true,IAD,North America,US,Ashburn,260,0.44
35.159.25.134,443,443,true,FRA,Europe,DE,Frankfurt,277,0.44
44.211.91.231,443,443,true,IAD,North America,US,Ashburn,282,0.44
3.75.197.109,443,443,true,FRA,Europe,DE,Frankfurt,293,0.44
3.88.110.210,2053,443,true,IAD,North America,US,Ashburn,337,0.43
3.138.202.156,443,443,true,IAD,North America,US,Ashburn,408,0.43
35.158.170.25,443,443,true,FRA,Europe,DE,Frankfurt,310,0.43
52.59.213.24,443,443,true,FRA,Europe,DE,Frankfurt,280,0.43
3.71.2.210,443,443,true,FRA,Europe,DE,Frankfurt,401,0.43
52.4.114.59,443,443,true,IAD,North America,US,Ashburn,271,0.43
3.86.45.189,443,443,true,IAD,North America,US,Ashburn,359,0.43
3.135.234.23,443,443,true,IAD,North America,US,Ashburn,337,0.43
54.154.121.237,443,443,true,DUB,Europe,IE,Dublin,375,0.43
3.79.181.115,443,443,true,FRA,Europe,DE,Frankfurt,423,0.42
18.158.59.59,443,443,true,FRA,Europe,DE,Frankfurt,375,0.42
3.77.57.17,443,443,true,FRA,Europe,DE,Frankfurt,453,0.42
18.194.239.174,443,443,true,FRA,Europe,DE,Frankfurt,346,0.42
3.83.149.60,443,443,true,IAD,North America,US,Ashburn,323,0.42
18.185.177.14,443,443,true,FRA,Europe,DE,Frankfurt,349,0.41
3.72.40.176,443,443,true,FRA,Europe,DE,Frankfurt,280,0.41
3.65.207.204,443,443,true,FRA,Europe,DE,Frankfurt,373,0.41
18.159.39.244,443,443,true,FRA,Europe,DE,Frankfurt,400,0.41
3.133.91.138,443,443,true,IAD,North America,US,Ashburn,258,0.41
54.227.117.187,443,443,true,IAD,North America,US,Ashburn,327,0.41
52.19.63.175,443,443,true,DUB,Europe,IE,Dublin,329,0.40
3.71.21.71,443,443,true,FRA,Europe,DE,Frankfurt,400,0.40
34.219.94.188,443,443,true,PDX,North America,US,Portland,219,0.40
3.76.250.37,443,443,true,FRA,Europe,DE,Frankfurt,289,0.40
63.176.138.29,443,443,true,FRA,Europe,DE,Frankfurt,305,0.39
3.79.182.52,443,443,true,FRA,Europe,DE,Frankfurt,400,0.39
18.157.168.253,443,443,true,FRA,Europe,DE,Frankfurt,224,0.39
3.137.189.239,443,443,true,CMH,North America,US,Columbus,350,0.39
3.123.34.13,443,443,true,FRA,Europe,DE,Frankfurt,297,0.39
52.59.202.39,443,443,true,FRA,Europe,DE,Frankfurt,217,0.39
3.120.176.83,443,443,true,FRA,Europe,DE,Frankfurt,318,0.39
18.185.16.117,443,443,true,FRA,Europe,DE,Frankfurt,399,0.39
3.76.214.149,443,443,true,FRA,Europe,DE,Frankfurt,408,0.38
3.79.117.14,443,443,true,FRA,Europe,DE,Frankfurt,293,0.38
52.58.174.216,443,443,true,FRA,Europe,DE,Frankfurt,287,0.38
54.217.15.145,443,443,true,DUB,Europe,IE,Dublin,309,0.38
3.66.89.103,443,443,true,FRA,Europe,DE,Frankfurt,304,0.38
35.170.191.155,443,443,true,IAD,North America,US,Ashburn,286,0.38
54.88.181.136,443,443,true,IAD,North America,US,Ashburn,336,0.38
52.57.96.198,443,443,true,FRA,Europe,DE,Frankfurt,376,0.38
3.70.226.69,443,443,true,FRA,Europe,DE,Frankfurt,432,0.38
52.23.236.208,443,443,true,IAD,North America,US,Ashburn,331,0.38
3.122.53.49,443,443,true,FRA,Europe,DE,Frankfurt,254,0.37
3.71.185.67,443,443,true,FRA,Europe,DE,Frankfurt,357,0.37
3.71.203.41,443,443,true,FRA,Europe,DE,Frankfurt,392,0.37
44.222.152.38,443,443,true,IAD,North America,US,Ashburn,381,0.37
3.67.13.5,443,443,true,FRA,Europe,DE,Frankfurt,445,0.37
3.89.35.205,443,443,true,IAD,North America,US,Ashburn,339,0.37
3.99.183.23,443,443,true,YUL,North America,CA,Montréal,312,0.37
52.18.174.123,443,443,true,DUB,Europe,IE,Dublin,218,0.37
52.54.229.38,443,443,true,IAD,North America,US,Ashburn,351,0.37
35.157.176.116,443,443,true,FRA,Europe,DE,Frankfurt,352,0.37
54.195.167.150,443,443,true,DUB,Europe,IE,Dublin,226,0.37
18.153.68.181,443,443,true,FRA,Europe,DE,Frankfurt,368,0.36
3.122.205.152,443,443,true,FRA,Europe,DE,Frankfurt,226,0.36
63.176.175.90,443,443,true,FRA,Europe,DE,Frankfurt,348,0.36
3.99.189.252,443,443,true,YUL,North America,CA,Montréal,290,0.36
3.120.153.147,443,443,true,FRA,Europe,DE,Frankfurt,405,0.36
3.75.190.91,443,443,true,FRA,Europe,DE,Frankfurt,358,0.36
63.176.103.106,443,443,true,FRA,Europe,DE,Frankfurt,352,0.36
3.76.10.221,443,443,true,FRA,Europe,DE,Frankfurt,436,0.36
44.222.149.56,443,443,true,IAD,North America,US,Ashburn,339,0.35
16.170.168.251,443,443,true,CPH,Europe,DK,Copenhagen,316,0.35
44.214.109.185,443,443,true,IAD,North America,US,Ashburn,264,0.35
3.72.45.219,443,443,true,FRA,Europe,DE,Frankfurt,272,0.35
3.79.102.85,443,443,true,FRA,Europe,DE,Frankfurt,316,0.35
18.117.252.1,443,443,true,IAD,North America,US,Ashburn,228,0.35
3.72.45.219,443,443,true,FRA,Europe,DE,Frankfurt,241,0.35
52.59.221.225,443,443,true,FRA,Europe,DE,Frankfurt,332,0.35
3.79.117.14,443,443,true,FRA,Europe,DE,Frankfurt,326,0.34
18.194.137.169,443,443,true,FRA,Europe,DE,Frankfurt,330,0.34
35.159.115.200,443,443,true,FRA,Europe,DE,Frankfurt,376,0.34
3.120.182.157,443,443,true,FRA,Europe,DE,Frankfurt,225,0.34
3.75.170.78,443,443,true,FRA,Europe,DE,Frankfurt,320,0.34
35.159.163.232,443,443,true,FRA,Europe,DE,Frankfurt,380,0.34
44.212.7.98,443,443,true,IAD,North America,US,Ashburn,338,0.34
44.206.248.28,443,443,true,IAD,North America,US,Ashburn,347,0.34
3.71.13.166,443,443,true,FRA,Europe,DE,Frankfurt,283,0.34
3.71.12.117,443,443,true,FRA,Europe,DE,Frankfurt,374,0.34
3.75.185.146,443,443,true,FRA,Europe,DE,Frankfurt,305,0.34
18.192.122.199,443,443,true,FRA,Europe,DE,Frankfurt,327,0.34
3.70.158.67,443,443,true,FRA,Europe,DE,Frankfurt,247,0.33
3.71.196.81,443,443,true,FRA,Europe,DE,Frankfurt,291,0.33
18.153.50.251,443,443,true,FRA,Europe,DE,Frankfurt,227,0.33
3.77.237.53,443,443,true,FRA,Europe,DE,Frankfurt,318,0.33
3.70.158.67,443,443,true,FRA,Europe,DE,Frankfurt,460,0.33
3.99.180.220,443,443,true,YUL,North America,CA,Montréal,345,0.33
3.79.60.118,443,443,true,FRA,Europe,DE,Frankfurt,335,0.33
3.72.40.176,443,443,true,FRA,Europe,DE,Frankfurt,246,0.33
3.71.41.48,443,443,true,FRA,Europe,DE,Frankfurt,342,0.32
3.70.203.253,443,443,true,FRA,Europe,DE,Frankfurt,473,0.32
3.67.194.108,443,443,true,FRA,Europe,DE,Frankfurt,370,0.32
3.79.96.41,443,443,true,FRA,Europe,DE,Frankfurt,297,0.32
63.176.145.55,443,443,true,FRA,Europe,DE,Frankfurt,396,0.32
3.79.233.97,443,443,true,FRA,Europe,DE,Frankfurt,190,0.32
35.159.229.149,443,443,true,FRA,Europe,DE,Frankfurt,383,0.32
3.79.56.17,443,443,true,FRA,Europe,DE,Frankfurt,376,0.32
18.222.123.215,443,443,true,IAD,North America,US,Ashburn,356,0.32
3.67.134.180,443,443,true,FRA,Europe,DE,Frankfurt,345,0.32
18.159.39.131,443,443,true,FRA,Europe,DE,Frankfurt,338,0.32
3.79.56.17,443,443,true,FRA,Europe,DE,Frankfurt,359,0.32
3.79.102.85,443,443,true,FRA,Europe,DE,Frankfurt,366,0.32
3.79.238.208,443,443,true,FRA,Europe,DE,Frankfurt,241,0.32
18.156.73.100,443,443,true,FRA,Europe,DE,Frankfurt,283,0.31
3.70.100.184,443,443,true,FRA,Europe,DE,Frankfurt,296,0.31
3.71.189.98,443,443,true,FRA,Europe,DE,Frankfurt,330,0.31
3.120.182.157,443,443,true,FRA,Europe,DE,Frankfurt,302,0.31
18.157.164.73,443,443,true,FRA,Europe,DE,Frankfurt,377,0.31
3.120.153.147,443,443,true,FRA,Europe,DE,Frankfurt,355,0.31
44.193.25.85,443,443,true,IAD,North America,US,Ashburn,350,0.31
3.79.95.133,443,443,true,FRA,Europe,DE,Frankfurt,323,0.31
52.57.213.254,443,443,true,FRA,Europe,DE,Frankfurt,196,0.31
3.64.147.239,443,443,true,FRA,Europe,DE,Frankfurt,392,0.31
44.201.63.220,443,443,true,IAD,North America,US,Ashburn,327,0.30
3.65.207.204,443,443,true,FRA,Europe,DE,Frankfurt,371,0.30
3.123.17.62,443,443,true,FRA,Europe,DE,Frankfurt,284,0.30
44.217.235.114,2053,443,true,IAD,North America,US,Ashburn,283,0.30
34.221.41.85,443,443,true,PDX,North America,US,Portland,270,0.30
3.83.79.121,443,443,true,IAD,North America,US,Ashburn,426,0.30
3.121.222.21,443,443,true,FRA,Europe,DE,Frankfurt,344,0.30
34.201.26.180,443,443,true,IAD,North America,US,Ashburn,303,0.30
35.182.108.23,443,443,true,YUL,North America,CA,Montréal,366,0.30
63.176.167.242,443,443,true,FRA,Europe,DE,Frankfurt,217,0.30
52.18.174.123,443,443,true,DUB,Europe,IE,Dublin,388,0.30
3.72.19.193,443,443,true,FRA,Europe,DE,Frankfurt,286,0.30
3.70.229.183,443,443,true,FRA,Europe,DE,Frankfurt,365,0.30
3.77.234.197,443,443,true,FRA,Europe,DE,Frankfurt,319,0.30
52.213.251.226,443,443,true,DUB,Europe,IE,Dublin,391,0.29
54.211.156.20,443,443,true,IAD,North America,US,Ashburn,367,0.29
54.93.185.160,443,443,true,FRA,Europe,DE,Frankfurt,249,0.29
3.70.120.227,443,443,true,FRA,Europe,DE,Frankfurt,401,0.29
18.196.149.177,443,443,true,FRA,Europe,DE,Frankfurt,341,0.29
3.79.180.147,443,443,true,FRA,Europe,DE,Frankfurt,318,0.29
3.16.26.233,443,443,true,IAD,North America,US,Ashburn,340,0.29
3.71.53.159,443,443,true,FRA,Europe,DE,Frankfurt,280,0.29
54.208.29.98,443,443,true,IAD,North America,US,Ashburn,415,0.29
3.72.74.36,443,443,true,FRA,Europe,DE,Frankfurt,325,0.29
3.76.47.134,443,443,true,FRA,Europe,DE,Frankfurt,288,0.29
63.176.175.90,443,443,true,FRA,Europe,DE,Frankfurt,257,0.28
44.200.207.50,443,443,true,IAD,North America,US,Ashburn,398,0.28
44.214.1.183,443,443,true,IAD,North America,US,Ashburn,371,0.28
44.200.198.175,443,443,true,IAD,North America,US,Ashburn,348,0.28
34.221.143.156,443,443,true,PDX,North America,US,Portland,256,0.28
52.34.250.21,443,443,true,SEA,North America,US,Seattle,411,0.28
44.215.126.247,443,443,true,IAD,North America,US,Ashburn,420,0.28
35.91.53.218,443,443,true,PDX,North America,US,Portland,289,0.28
3.76.37.240,443,443,true,FRA,Europe,DE,Frankfurt,363,0.28
3.83.179.40,443,443,true,IAD,North America,US,Ashburn,251,0.28
44.202.211.43,443,443,true,IAD,North America,US,Ashburn,282,0.28
44.212.15.197,443,443,true,IAD,North America,US,Ashburn,314,0.27
63.176.145.55,443,443,true,FRA,Europe,DE,Frankfurt,266,0.27
3.79.166.208,443,443,true,FRA,Europe,DE,Frankfurt,421,0.27
3.79.189.239,443,443,true,FRA,Europe,DE,Frankfurt,296,0.27
3.96.126.88,443,443,true,YUL,North America,CA,Montréal,361,0.27
16.78.119.130,443,80,false,CGK,Asia Pacific,ID,Jakarta,161,0.27
3.121.222.219,443,443,true,FRA,Europe,DE,Frankfurt,390,0.27
34.237.145.49,443,443,true,IAD,North America,US,Ashburn,276,0.26
52.33.83.15,443,443,true,SEA,North America,US,Seattle,266,0.26
52.59.203.248,443,443,true,FRA,Europe,DE,Frankfurt,334,0.26
18.217.212.205,443,443,true,IAD,North America,US,Ashburn,380,0.26
52.37.182.240,443,443,true,SEA,North America,US,Seattle,223,0.26
54.175.26.31,443,443,true,IAD,North America,US,Ashburn,242,0.26
